,Airport_name,City,Country,IATA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,Tz,Type,Source,Attraction_html
1031,Carpentras Airport,Carpentras,France,\N,LFNH,44.02980041503906,5.0780601501464835,394,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187213-Activities-Carpentras_Vaucluse_Provence_Alpes_Cote_d_Azur.html
1032,Paris Beauvais Tillé Airport,Beauvais,France,BVA,LFOB,49.45439910888672,2.1127800941467285,359,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196658-Activities-Beauvais_Oise_Hauts_de_France.html
1033,Châteaudun (BA 279) Air Base,Chateaudun,France,\N,LFOC,48.058102000000005,1.3766200000000002,433,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1067671-Activities-Chateaudun_Eure_et_Loir_Centre_Val_de_Loire.html
1034,Saumur-Saint-Florent Airport,Saumur,France,\N,LFOD,47.256802,-0.11514200000000001,269,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187199-Activities-Saumur_Maine_et_Loire_Pays_de_la_Loire.html
1035,Évreux-Fauville (BA 105) Air Base,Evreux,France,\N,LFOE,49.02870178222656,1.219859957695007,464,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g226883-Activities-Evreux_Eure_Haute_Normandie_Normandy.html
1036,Abbeville,Abbeville,France,\N,LFOI,50.143501,1.831891,220,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g29451-Activities-Abbeville_Louisiana.html
1037,Orléans-Bricy (BA 123) Air Base,Orleans,France,ORE,LFOJ,47.9878005981,1.7605600357100002,412,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g41755-Activities-Orleans_Cape_Cod_Massachusetts.html
1038,Orléans-Saint-Denis-de-l'Hôtel Airport,Orleans,France,\N,LFOZ,47.8969,2.1633299999999998,396,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g41755-Activities-Orleans_Cape_Cod_Massachusetts.html
1039,Châlons-Vatry Air Base,Chalons,France,XCR,LFOK,48.776100158691406,4.184490203857422,587,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196539-Activities-Chalon_sur_Saone_Saone_et_Loire_Bourgogne_Franche_Comte.html
1040,Rouen Airport,Rouen,France,URO,LFOP,49.38420104980469,1.1748000383377075,512,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187191-Activities-Rouen_Seine_Maritime_Haute_Normandie_Normandy.html
1041,Tours-Val-de-Loire Airport,Tours,France,TUF,LFOT,47.4322013855,0.727605998516,357,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187130-Activities-Tours_Loire_Valley_Centre_Val_de_Loire.html
1042,Cholet Le Pontreau Airport,Cholet,France,CET,LFOU,47.08209991455078,-0.8770639896392822,443,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196650-Activities-Cholet_Maine_et_Loire_Pays_de_la_Loire.html
1043,Laval-Entrammes Airport,Laval,France,LVA,LFOV,48.03139877319336,-0.7429860234260559,330,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g46558-Activities-Lavallette_New_Jersey.html
1044,Paris-Le Bourget Airport,Paris,France,LBG,LFPB,48.969398498535156,2.441390037536621,218,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187147-Activities-Paris_Ile_de_France.html
1045,Charles de Gaulle International Airport,Paris,France,CDG,LFPG,49.0127983093,2.54999995232,392,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187147-Activities-Paris_Ile_de_France.html
1046,Paris-Orly Airport,Paris,France,ORY,LFPO,48.7233333,2.3794444,291,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187147-Activities-Paris_Ile_de_France.html
1047,Cox Field,Paris,United States,PRX,KPRX,33.636600494385,-95.45079803466801,547,-5,A,\N,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187147-Activities-Paris_Ile_de_France.html
1048,Creil Air Base,Creil,France,CSF,LFPC,49.253501892089844,2.5191400051116943,291,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196660-Activities-Creil_Oise_Hauts_de_France.html
1049,Coulommiers-Voisins Airport,Coulommiers,France,\N,LFPK,48.83769989013672,3.016119956970215,470,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1165146-Activities-Coulommiers_Seine_et_Marne_Ile_de_France.html
1050,Melun-Villaroche Air Base,Melun,France,\N,LFPM,48.604698181152344,2.6711199283599854,302,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196577-Activities-Melun_Seine_et_Marne_Ile_de_France.html
1051,Toussus-le-Noble Airport,Toussous-le-noble,France,TNF,LFPN,48.75189971923828,2.1061899662017822,538,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g659487-Activities-Canadian_Rockies_Alberta.html
1052,Pontoise - Cormeilles-en-Vexin Airport,Pontoise,France,POX,LFPT,49.0966667,2.0408333,325,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196585-Activities-Pontoise_Cergy_Pontoise_Val_d_Oise_Ile_de_France.html
1053,Villacoublay-Vélizy (BA 107) Air Base,Villacoublay,France,\N,LFPV,48.7741667,2.1916667000000003,584,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1078663-Activities-Velizy_Villacoublay_Yvelines_Ile_de_France.html
1054,Reims-Prunay Airport,Reims,France,\N,LFQA,49.20869827270508,4.1565799713134775,313,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187137-Activities-Reims_Marne_Grand_Est.html
1055,Reims-Champagne (BA 112) Air Base,Reims,France,RHE,LFSR,49.310001,4.05,312,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187137-Activities-Reims_Marne_Grand_Est.html
1056,Troyes-Barberey Airport,Troyes,France,QYR,LFQB,48.32210159301758,4.01669979095459,388,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187138-Activities-Troyes_Aube_Grand_Est.html
1057,Lunéville-Croismare Airport,Luneville,France,\N,LFQC,48.593299865722656,6.543459892272949,790,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187163-Activities-Luneville_Meurthe_et_Moselle_Grand_Est.html
1058,Étain-Rouvres Air Base,Etain,France,\N,LFQE,49.22689819335938,5.672220230102539,770,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2545275-Activities-Etain_Meuse_Grand_Est.html
1059,Autun-Bellevue Airport,Autun,France,\N,LFQF,46.96730041503906,4.260570049285889,997,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187106-Activities-Autun_Saone_et_Loire_Bourgogne_Franche_Comte.html
1060,Nevers-Fourchambault Airport,Nevers,France,NVS,LFQG,47.002601623535156,3.1133298873901367,602,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196542-Activities-Nevers_Nievre_Bourgogne_Franche_Comte.html
1061,Cambrai-Épinoy (BA 103) Air Base,Cambrai,France,\N,LFQI,50.221802000000004,3.15424,257,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196633-Activities-Cambrai_Nord_Hauts_de_France.html
1062,Maubeuge-Élesmes Airport,Maubeuge,France,\N,LFQJ,50.31050109863281,4.0331201553344735,452,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196636-Activities-Maubeuge_Nord_Hauts_de_France.html
1063,Besançon-La Vèze Airport,Besancon-la-veze,France,\N,LFQM,47.2066,6.0836809999999995,1271,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g45963-Activities-Las_Vegas_Nevada.html
1064,Phalsbourg-Bourscheid Air Base,Phalsbourg,France,\N,LFQP,48.768055600000004,7.205,1017,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g796977-Activities-Phalsbourg_Moselle_Grand_Est.html
1065,Lille-Lesquin Airport,Lille,France,LIL,LFQQ,50.563332,3.0868860000000002,157,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187178-Activities-Lille_Nord_Hauts_de_France.html
1066,Merville-Calonne Airport,Merville,France,\N,LFQT,50.61840057373047,2.642240047454834,61,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1519236-Activities-Merville_Franceville_Plage_Calvados_Basse_Normandie_Normandy.html
1067,Vesoul-Frotey Airport,Vesoul-frotey,France,\N,LFQW,47.6376,6.20392,1249,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196556-Activities-Vesoul_Haute_Saone_Bourgogne_Franche_Comte.html
1068,Brest Bretagne Airport,Brest,France,BES,LFRB,48.4478988647461,-4.418540000915527,325,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187095-Activities-Brest_Finistere_Brittany.html
1069,Brest Airport,Brest,Belarus,BQT,UMBB,52.108299,23.8981,468,3,E,Europe/Minsk,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187095-Activities-Brest_Finistere_Brittany.html
1070,Cherbourg-Maupertus Airport,Cherbourg,France,CER,LFRC,49.65010070800781,-1.4702800512313845,459,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187183-Activities-Cherbourg_Octeville_Cherbourg_en_Cotentin_Manche_Basse_Normandie_Normandy.html
1071,Dinard-Pleurtuit-Saint-Malo Airport,Dinard,France,DNR,LFRD,48.58769989013672,-2.0799601078033447,219,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187099-Activities-Dinard_Ille_et_Vilaine_Brittany.html
1072,Deauville-Saint-Gatien Airport,Deauville,France,DOL,LFRG,49.3652992249,0.154305994511,479,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187184-Activities-Deauville_Calvados_Basse_Normandie_Normandy.html
1073,Lorient South Brittany (Bretagne Sud) Airport,Lorient,France,LRT,LFRH,47.76060104370117,-3.440000057220459,160,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196530-Activities-Lorient_Morbihan_Brittany.html
1074,Landivisiau Air Base,Landivisiau,France,\N,LFRJ,48.53030014038086,-4.151639938354491,348,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1067712-Activities-Landivisiau_Finistere_Brittany.html
1075,Caen-Carpiquet Airport,Caen,France,CFR,LFRK,49.173301696777344,-0.44999998807907104,256,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187182-Activities-Caen_Calvados_Basse_Normandie_Normandy.html
1076,Rennes-Saint-Jacques Airport,Rennes,France,RNS,LFRN,48.0694999695,-1.73478996754,124,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187103-Activities-Rennes_Ille_et_Vilaine_Brittany.html
1077,Lannion-Côte de Granit Airport,Lannion,France,LAI,LFRO,48.75439834594727,-3.4716598987579346,290,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g608761-Activities-Lannion_Cotes_d_Armor_Brittany.html
1078,Quimper-Cornouaille Airport,Quimper,France,UIP,LFRQ,47.974998474121094,-4.167789936065674,297,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187100-Activities-Quimper_Finistere_Brittany.html
1079,Nantes Atlantique Airport,Nantes,France,NTE,LFRS,47.15319824220001,-1.61073005199,90,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187198-Activities-Nantes_Loire_Atlantique_Pays_de_la_Loire.html
1080,Saint-Brieuc-Armor Airport,St.-brieuc Armor,France,SBK,LFRT,48.5378,-2.8544400000000003,453,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g2152091-Activities-Cotes_d_Armor_Brittany.html
1081,Morlaix-Ploujean Airport,Morlaix,France,MXN,LFRU,48.6031990051,-3.81577992439,272,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g608763-Activities-Morlaix_Finistere_Brittany.html
1082,Vannes-Meucon Airport,Vannes,France,VNE,LFRV,47.72330093383789,-2.718559980392456,446,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196537-Activities-Vannes_Morbihan_Brittany.html
1083,Saint-Nazaire-Montoir Airport,St.-nazaire,France,SNR,LFRZ,47.3105556,-2.1566667,13,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g34606-Activities-St_Pete_Beach_Florida.html
1084,EuroAirport Basel-Mulhouse-Freiburg Airport,Mulhouse,France,BSL,LFSB,47.59,7.5291667,885,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196495-Activities-Mulhouse_Haut_Rhin_Grand_Est.html
1085,Dijon-Bourgogne Airport,Dijon,France,DIJ,LFSD,47.268901825,5.09000015259,726,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187111-Activities-Dijon_Cote_d_Or_Bourgogne_Franche_Comte.html
1086,Épinal-Mirecourt Airport,Epinal,France,EPL,LFSG,48.32500076293945,6.069980144500732,1084,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196613-Activities-Epinal_Vosges_Grand_Est.html
1087,Haguenau Airport,Haguenau,France,\N,LFSH,48.7943000793,7.8176097869899985,491,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g207336-Activities-Haguenau_Bas_Rhin_Grand_Est.html
1088,Saint-Dizier-Robinson (BA 113) Air Base,St.-dizier,France,\N,LFSI,48.63600158691406,4.899419784545898,458,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g34606-Activities-St_Pete_Beach_Florida.html
1089,Montbéliard-Courcelles Airfield,Montbeliard,France,\N,LFSM,47.486999999999995,6.790539999999999,1041,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196555-Activities-Montbeliard_Doubs_Bourgogne_Franche_Comte.html
1090,Nancy-Essey Airport,Nancy,France,ENC,LFSN,48.692100524902344,6.230460166931152,751,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187162-Activities-Nancy_Meurthe_et_Moselle_Grand_Est.html
1091,Nancy-Ochey (BA 133) Air Base,Nancy,France,\N,LFSO,48.58309936523438,5.954999923706055,1106,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187162-Activities-Nancy_Meurthe_et_Moselle_Grand_Est.html
1092,Pontarlier Airport,Pontarlier,France,\N,LFSP,46.90399932861328,6.3273701667785645,2683,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g635791-Activities-Pontarlier_Doubs_Bourgogne_Franche_Comte.html
1093,Strasbourg Airport,Strasbourg,France,SXB,LFST,48.53829956054688,7.628230094909668,505,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187075-Activities-Strasbourg_Bas_Rhin_Grand_Est.html
1094,Luxeuil-Saint-Sauveur (BA 116) Air Base,Luxeuil,France,\N,LFSX,47.783055600000004,6.36416667,913,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g196554-Activities-Luxeuil_les_Bains_Haute_Saone_Bourgogne_Franche_Comte.html
1095,Cuers-Pierrefeu Airport,Cuers,France,\N,LFTF,43.24779891967773,6.126699924468994,266,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1080049-Activities-Cuers_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html
1096,Toulon-Hyères Airport,Hyeres,France,TLN,LFTH,43.0973014832,6.14602994919,7,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187226-Activities-Hyeres_French_Riviera_Cote_d_Azur_Provence_Alpes_Cote_d_Azur.html
1097,Nîmes-Arles-Camargue Airport,Nimes,France,FNI,LFTW,43.75740051269531,4.4163498878479,309,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g187154-Activities-Nimes_Gard_Occitanie.html
1098,Miquelon Airport,Miquelon,Saint Pierre and Miquelon,MQC,LFVM,47.095500946,-56.3802986145,10,-3,U,America/Miquelon,airport,OurAirports,https://www.tripadvisor.com/Attractions-g784658-Activities-Miquelon.html
1099,Ambérieu Air Base (BA 278),Amberieu,France,\N,LFXA,45.987301,5.3284400000000005,823,1,E,Europe/Paris,airport,OurAirports,https://www.tripadvisor.com/Attractions-g1080928-Activities-Amberieu_en_Bugey_Ain_Auvergne_Rhone_Alpes.html
1100,Nea Anchialos Airport,Nea Anghialos,Greece,VOL,LGBL,39.21960067749024,22.794300079345703,83,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g667132-Activities-Nea_Moudania_Halkidiki_Region_Central_Macedonia.html
1101,Elefsis Airport,Elefsis,Greece,\N,LGEL,38.06380081176758,23.55599975585937,143,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189401-Activities-Elefsina_West_Attica_Region_Attica.html
1102,Chios Island National Airport,Chios,Greece,JKH,LGHI,38.34320068359375,26.14060020446777,15,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189476-Activities-Chios_Northeast_Aegean_Islands.html
1103,Ioannina Airport,Ioannina,Greece,IOA,LGIO,39.6963996887207,20.82250022888184,1558,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189453-Activities-Ioannina_Ioannina_Region_Epirus.html
1104,Heraklion International Nikos Kazantzakis Airport,Heraklion,Greece,HER,LGIR,35.3396987915,25.1802997589,115,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189417-Activities-Heraklion_Crete.html
1105,Kastoria National Airport,Kastoria,Greece,KSO,LGKA,40.4463005066,21.282199859600002,2167,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g315844-Activities-Kastoria_Kastoria_Region_West_Macedonia.html
1106,Kalamata Airport,Kalamata,Greece,KLX,LGKL,37.06829833984375,22.02549934387207,26,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g668020-Activities-Kalamata_Messenia_Region_Peloponnese.html
1107,Amigdhaleon Airport,Kavala,Greece,\N,LGKM,40.972801208496094,24.34140014648437,203,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189471-Activities-Kavala_Kavala_Region_East_Macedonia_and_Thrace.html
1108,Alexander the Great International Airport,Kavala,Greece,KVA,LGKV,40.91329956054688,24.619199752807614,18,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189471-Activities-Kavala_Kavala_Region_East_Macedonia_and_Thrace.html
1109,Kos Airport,Kos,Greece,KGS,LGKO,36.79330062866211,27.09169960021973,412,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189444-Activities-Kos_Dodecanese_South_Aegean.html
1110,Karpathos Airport,Karpathos,Greece,AOK,LGKP,35.4213981628418,27.145999908447266,66,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189440-Activities-Karpathos_Dodecanese_South_Aegean.html
1111,Ioannis Kapodistrias International Airport,Kerkyra/corfu,Greece,CFU,LGKR,39.601898193359375,19.911699295043945,6,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189458-Activities-Corfu_Ionian_Islands.html
1112,Kasos Airport,Kasos,Greece,KSJ,LGKS,35.4213981628,26.909999847399998,35,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189442-Activities-Kasos_Dodecanese_South_Aegean.html
1113,Filippos Airport,Kozani,Greece,KZI,LGKZ,40.28609848022461,21.84079933166504,2059,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g660485-Activities-Kozani_Kozani_Region_West_Macedonia.html
1114,Leros Airport,Leros,Greece,LRS,LGLE,37.1848983765,26.800300598099998,39,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189445-Activities-Leros_Dodecanese_South_Aegean.html
1115,Limnos Airport,Limnos,Greece,LXS,LGLM,39.917098999000004,25.236299514799995,14,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g8012907-Activities-Limnos_Chios_Northeast_Aegean_Islands.html
1116,Larisa Airport,Larissa,Greece,LRA,LGLR,39.650253,22.4655,241,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g3225975-Activities-Larissa_Region_Thessaly.html
1117,Megara Airport,Megara,Greece,\N,LGMG,37.98109817504883,23.36540031433105,12,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g950948-Activities-Megara_West_Attica_Region_Attica.html
1118,Mikonos Airport,Mykonos,Greece,JMK,LGMK,37.43510055541992,25.348100662231445,405,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g189430-Activities-Mykonos_Cyclades_South_Aegean.html
1119,Aktion National Airport,Preveza,Greece,PVK,LGPZ,38.92549896240234,20.765300750732425,11,2,E,Europe/Athens,airport,OurAirports,https://www.tripadvisor.com/Attractions-g670152-Activities-Preveza_Preveza_Region_Epirus.html
